timestamp,raw,filtered
1760709529.6955543,1.497,1.453
1760709529.7014234,1.276,1.435
1760709529.7070975,1.261,1.418
1760709529.7128968,1.656,1.442
1760709529.7187567,1.509,1.448
1760709529.7245853,1.301,1.434
1760709529.7300105,1.404,1.431
1760709529.7354238,1.626,1.45
1760709529.7409759,1.527,1.458
1760709529.7468376,1.269,1.439
1760709529.7522576,1.38,1.433
1760709529.7577927,1.614,1.451
1760709529.7636185,1.56,1.462
1760709529.7690425,1.289,1.445
1760709529.7748692,1.343,1.435
1760709529.7807336,1.594,1.451
1760709529.7861676,1.51,1.456
1760709529.7918453,1.276,1.438
1760709529.7972953,1.387,1.433
1760709529.8031294,1.612,1.451
1760709529.808766,1.525,1.459
1760709529.8141875,1.285,1.441
1760709529.819608,1.377,1.435
1760709529.8254883,1.61,1.452
1760709529.8313289,1.484,1.455
1760709529.837084,1.256,1.436
1760709529.8429146,1.395,1.431
1760709529.8484714,1.625,1.451
1760709529.8539677,1.523,1.458
1760709529.8594408,1.278,1.44
1760709529.864871,1.381,1.434
1760709529.8702214,1.613,1.452
1760709529.8760622,1.551,1.462
1760709529.881522,1.285,1.444
1760709529.8870947,1.385,1.438
1760709529.892496,1.583,1.453
1760709529.8978775,1.509,1.458
1760709529.9037127,1.285,1.441
1760709529.909226,1.32,1.429
1760709529.9145772,1.622,1.448
1760709529.9199104,1.529,1.456
1760709529.925269,1.295,1.44
1760709529.9306178,1.388,1.435
1760709529.9359493,1.616,1.453
1760709529.9413054,1.51,1.459
1760709529.9466474,1.224,1.435
1760709529.951991,1.279,1.42
1760709529.9574256,1.495,1.427
1760709529.962761,1.467,1.431
1760709529.9680865,1.21,1.409
1760709529.9734468,1.387,1.407
1760709529.978774,1.668,1.433
1760709529.9843814,1.542,1.444
1760709529.9898229,1.264,1.426
1760709529.995239,1.221,1.405
1760709530.0006776,1.46,1.411
1760709530.0060117,1.359,1.406
1760709530.0113502,1.186,1.384
1760709530.0167606,1.253,1.371
1760709530.0220869,1.61,1.395
1760709530.0279555,1.524,1.407
1760709530.0333762,1.252,1.392
1760709530.039136,1.237,1.376
1760709530.0447483,1.474,1.386
1760709530.0501559,1.436,1.391
1760709530.055581,1.187,1.371
1760709530.0612664,1.33,1.367
1760709530.0671225,1.625,1.393
1760709530.0729952,1.56,1.409
1760709530.0788212,1.327,1.401
1760709530.084654,1.448,1.406
1760709530.0906053,1.692,1.434
1760709530.096217,1.578,1.449
1760709530.101973,1.354,1.439
1760709530.107642,1.418,1.437
1760709530.1135178,1.625,1.456
1760709530.1193514,1.449,1.455
1760709530.1251779,1.318,1.441
1760709530.1306498,1.445,1.442
1760709530.1365552,1.6,1.458
1760709530.141973,1.53,1.465
1760709530.1474009,1.314,1.45
1760709530.1532745,1.421,1.447
1760709530.1588526,1.642,1.466
1760709530.16469,1.522,1.472
1760709530.170191,1.314,1.456
1760709530.1756136,1.405,1.451
1760709530.1815135,1.687,1.475
1760709530.1869457,1.559,1.483
1760709530.1927645,1.337,1.469
1760709530.198279,1.419,1.464
1760709530.2037196,1.648,1.482
1760709530.2090957,1.522,1.486
1760709530.214848,1.3,1.467
1760709530.2206628,1.401,1.461
1760709530.2260697,1.633,1.478
1760709530.2314935,1.495,1.48
1760709530.2370713,1.298,1.461
1760709530.2431493,1.387,1.454
1760709530.2485387,1.612,1.47
1760709530.2539577,1.48,1.471
1760709530.259403,1.22,1.446
1760709530.2650282,1.3,1.431
1760709530.2704833,1.514,1.439
1760709530.2758148,1.446,1.44
1760709530.2811632,1.285,1.425
1760709530.2865772,1.422,1.424
1760709530.2920387,1.666,1.448
1760709530.2975202,1.509,1.454
1760709530.303357,1.306,1.44
1760709530.3087773,1.354,1.431
1760709530.314213,1.714,1.459
1760709530.3195486,1.542,1.468
1760709530.3254151,1.282,1.449
1760709530.331254,1.405,1.445
1760709530.3371038,1.642,1.464
1760709530.3429337,1.521,1.47
1760709530.3483646,1.264,1.449
1760709530.3539886,1.439,1.448
1760709530.3598132,1.663,1.47
1760709530.3656852,1.52,1.475
1760709530.3715088,1.279,1.455
1760709530.377126,1.436,1.453
1760709530.3826303,1.656,1.474
1760709530.3884594,1.514,1.478
1760709530.3939614,1.278,1.458
1760709530.3997977,1.393,1.451
1760709530.4053981,1.663,1.472
1760709530.4109294,1.518,1.477
1760709530.416366,1.277,1.457
1760709530.4219697,1.381,1.449
1760709530.4276147,1.675,1.472
1760709530.433512,1.545,1.479
1760709530.4393244,1.237,1.455
1760709530.4448473,1.405,1.45
1760709530.450358,1.622,1.467
1760709530.4558418,1.501,1.471
1760709530.461525,1.275,1.451
1760709530.46694,1.428,1.449
1760709530.4724154,1.595,1.463
1760709530.4783788,1.498,1.467
1760709530.4841385,1.268,1.447
1760709530.4895895,1.409,1.443
1760709530.4950056,1.63,1.462
1760709530.5008318,1.5,1.466
1760709530.506667,1.173,1.436
1760709530.5121484,1.394,1.432
1760709530.5175986,1.663,1.455
1760709530.5232618,1.509,1.461
1760709530.5290196,1.278,1.442
1760709530.534456,1.405,1.439
1760709530.5398698,1.624,1.457
1760709530.5453308,1.501,1.462
1760709530.5511618,1.289,1.444
1760709530.5570002,1.398,1.44
1760709530.5624173,1.589,1.455
1760709530.5678377,1.504,1.46
1760709530.5733402,1.289,1.442
1760709530.5791762,1.403,1.439
1760709530.5846136,1.629,1.458
1760709530.5901303,1.496,1.462
1760709530.5955622,1.306,1.446
1760709530.6014266,1.429,1.444
1760709530.606852,1.64,1.464
1760709530.6127076,1.525,1.47
1760709530.6181247,1.255,1.448
1760709530.6236985,1.392,1.443
1760709530.6295428,1.622,1.461
1760709530.6349678,1.476,1.462
1760709530.6408212,1.276,1.444
1760709530.646452,1.419,1.441
1760709530.6520667,1.621,1.459
1760709530.6575253,1.484,1.462
1760709530.6633623,1.237,1.439
1760709530.669284,1.405,1.436
1760709530.6747153,1.601,1.452
1760709530.6805484,1.485,1.456
1760709530.6858897,1.237,1.434
1760709530.6912305,1.405,1.431
1760709530.6966045,1.66,1.454
1760709530.702046,1.514,1.46
1760709530.7074397,1.235,1.437
1760709530.7133996,1.401,1.434
1760709530.7187324,1.62,1.452
1760709530.724156,1.488,1.456
1760709530.7299707,1.281,1.438
1760709530.7357807,1.431,1.438
1760709530.7412348,1.629,1.457
1760709530.7466452,1.488,1.46
1760709530.7521,1.231,1.437
1760709530.7575326,1.375,1.431
1760709530.7633266,1.538,1.442
1760709530.7691634,1.37,1.434
1760709530.775129,1.199,1.411
1760709530.7807798,1.397,1.409
1760709530.786203,1.581,1.427
1760709530.79164,1.519,1.436
1760709530.7970927,1.317,1.424
1760709530.802925,1.418,1.423
1760709530.8083663,1.66,1.447
1760709530.813968,1.514,1.454
1760709530.8195195,1.293,1.438
1760709530.8250232,1.38,1.432
1760709530.8308532,1.593,1.448
1760709530.8366928,1.496,1.453
